Wall time,Step,Value
1606343674.413235,57248,-3900.0
1606343678.853684,57488,-4100.0
1606343683.4211783,57728,-4700.0
1606343686.17633,57968,-4600.0
1606343690.8830023,58208,-4300.0
1606343694.9364228,58448,-4000.0
1606343700.1430008,58688,-4600.0
1606343705.1104898,58928,-4500.0
1606343709.748494,59168,-4100.0
1606343714.1693194,59408,-3700.0
1606343718.6181724,59648,-3800.0
1606343721.3130255,59888,-4600.0
1606343726.0599794,60128,-4400.0
1606343731.400925,60368,-4200.0
1606343736.0009246,60608,-3900.0
1606343740.6880085,60848,-4100.0
1606343744.9414103,61088,-4100.0
1606343749.274996,61328,-4500.0
1606343753.5286677,61568,-3200.0
1606343755.5040302,61808,-3700.0
1606343759.9609692,62048,-3600.0
1606343764.8796968,62288,-4000.0
1606343769.6842968,62528,-4600.0
1606343774.355745,62768,-4300.0
1606343779.005774,63008,-3900.0
1606343784.011147,63248,-4300.0
1606343789.0168192,63488,-4200.0
1606343791.5904238,63728,-4500.0
1606343796.6720045,63968,-4400.0
1606343801.1744032,64208,-4300.0
1606343805.87826,64448,-4100.0
1606343810.6631064,64688,-4800.0
1606343815.5353224,64928,-3800.0
1606343820.9051292,65168,-4500.0
1606343825.804244,65408,-4600.0
1606343828.3575454,65648,-4300.0
1606343838.4617105,65888,-4300.0
1606343843.4647872,66128,-4300.0
1606343848.5785866,66368,-4000.0
1606343852.991046,66608,-3900.0
1606343857.5429733,66848,-3500.0
1606343862.2234166,67088,-4200.0
1606343866.9594264,67328,-3900.0
1606343869.5941103,67568,-4800.0
1606343874.7903388,67808,-4000.0
1606343880.2135096,68048,-4600.0
1606343885.441079,68288,-4200.0
1606343890.4699047,68528,-4300.0
1606343894.7820687,68768,-4400.0
1606343899.456673,69008,-4400.0
1606343904.094006,69248,-3900.0
1606343906.239013,69488,-4100.0
1606343910.9160125,69728,-3700.0
1606343915.9691145,69968,-4000.0
1606343920.7803502,70208,-3800.0
1606343925.19951,70448,-4700.0
1606343929.6338713,70688,-3900.0
1606343934.603831,70928,-4200.0
1606343938.9877927,71168,-3700.0
1606343940.8711,71408,-3700.0
1606343944.747956,71648,-3900.0
1606343948.2997901,71888,-3700.0
1606343952.9309633,72128,-4000.0
1606343957.4254,72368,-4000.0
1606343961.882717,72608,-4300.0
1606343966.820802,72848,-4200.0
1606343971.6971893,73088,-3900.0
1606343974.108054,73328,-4400.0
1606343978.7628007,73568,-3900.0
1606343984.2947886,73808,-4500.0
1606343989.10606,74048,-4200.0
1606343993.4692822,74288,-3400.0
1606343997.8847363,74528,-4600.0
1606344002.0221877,74768,-3200.0
1606344006.867058,75008,-3700.0
1606344009.386206,75248,-4600.0
1606344014.0653408,75488,-3300.0
1606344018.8553224,75728,-3900.0
